HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK
100,Smallwheel,,Irvine,CA,92618,,100 Smallwheel,California,1030.0,Street,Residential,Yes,6059,orange                   ,AS01,1401467223
100,Soaring Eagle,,Irvine,CA,92618,,100 Soaring Eagle,California,8895.0,Street,Residential,Yes,6059,orange                   ,AS01,8998184525
100,Sonoma Aisle,,Irvine,CA,92618,,100 Sonoma Aisle,California,3906.0,Street,Residential,Yes,6059,orange                   ,AS01,7779712826
100,Southbrook,,Irvine,CA,92604,,100 Southbrook,California,3739.0,Street,Residential,Yes,6059,orange                   ,AS01,4403911757
100,Stanford,Ct,Irvine,CA,92612,,100 Stanford Ct,California,1631.0,Street,Residential,Yes,6059,orange                   ,AS01,6014966244
100,Starbright,,Irvine,CA,92618,,100 Starbright,California,3544.0,Street,Residential,Yes,6059,orange                   ,AS01,9501158771
100,Straw,,Irvine,CA,92618,,100 Straw,California,1049.0,Street,Residential,Yes,6059,orange                   ,AS01,2842675342
100,Sugarwood,,Irvine,CA,92618,,100 Sugarwood,California,3545.0,Street,Residential,Yes,6059,orange                   ,AS01,1890827363
100,Summerstone,,Irvine,CA,92614,,100 Summerstone,California,7000.0,Street,Residential,Yes,6059,orange                   ,AS01,4320607005
100,Sunnybank,,Irvine,CA,92618,,100 Sunnybank,California,3554.0,Street,Residential,Yes,6059,orange                   ,AS01,6054088937
100,Sunnyside,,Irvine,CA,92618,,100 Sunnyside,California,3546.0,Street,Residential,Yes,6059,orange                   ,AS01,3099846108
100,Swift,,Irvine,CA,92618,,100 Swift,California,1705.0,Street,Residential,Yes,6059,orange                   ,AS01,4376953643
100,Symphony,,Irvine,CA,92603,,100 Symphony,California,689.0,Street,Residential,Yes,6059,orange                   ,AS01,8298230108
100,Tall Oak,,Irvine,CA,92603,,100 Tall Oak,California,4208.0,Street,Residential,Yes,6059,orange                   ,AS01,8301900585
100,Tandem,,Irvine,CA,92618,,100 Tandem,California,1038.0,Street,Residential,Yes,6059,orange                   ,AS01,3494024342
100,Tangerine,,Irvine,CA,92618,,100 Tangerine,California,4576.0,Street,Residential,Yes,6059,orange                   ,AS01,3786526625
100,Tearose,,Irvine,CA,92603,,100 Tearose,California,680.0,Street,Residential,Yes,6059,orange                   ,AS01,2172670119
100,Tenor,,Irvine,CA,92618,,100 Tenor,California,1796.0,Street,Residential,Yes,6059,orange                   ,AS01,6398497426
100,Tinker,,Irvine,CA,92618,,100 Tinker,California,825.0,Street,Residential,Yes,6059,orange                   ,AS01,2768963159
100,Tomato,Spgs,Irvine,CA,92618,,100 Tomato Spgs,California,8880.0,Street,Residential,Yes,6059,orange                   ,AS01,2012775348
100,Topeka,,Irvine,CA,92604,,100 Topeka,California,2503.0,Street,Residential,Yes,6059,orange                   ,AS01,1445584335
100,Treehouse,,Irvine,CA,92603,,100 Treehouse,California,691.0,Street,Residential,Yes,6059,orange                   ,AS01,2309416622
100,Tribeca,,Irvine,CA,92612,,100 Tribeca,California,178.0,Street,Residential,Yes,6059,orange                   ,AS01,8582814487
100,Tropea Aisle,,Irvine,CA,92606,,100 Tropea Aisle,California,858.0,Street,Residential,Yes,6059,orange                   ,AS01,8582772930
100,Trumpet Flower,,Irvine,CA,92618,,100 Trumpet Flower,California,3521.0,Street,Residential,Yes,6059,orange                   ,AS01,8825552702
100,Tubeflower,,Irvine,CA,92618,,100 Tubeflower,California,870.0,Street,Residential,Yes,6059,orange                   ,AS01,6585027992
100,Turner,,Irvine,CA,92618,,100 Turner,California,1037.0,Street,Residential,Yes,6059,orange                   ,AS01,7366165302
100,Unity,,Irvine,CA,92614,,100 Unity,California,900.0,Street,Residential,Yes,6059,orange                   ,AS01,9347642358
100,Vanguard,,Irvine,CA,92618,,100 Vanguard,California,894.0,Street,Residential,Yes,6059,orange                   ,AS01,9614882625
100,Veneto,,Irvine,CA,92614,,100 Veneto,California,5948.0,Street,Residential,Yes,6059,orange                   ,AS01,2194317537
100,Vermillion,,Irvine,CA,92603,,100 Vermillion,California,615.0,Street,Residential,Yes,6059,orange                   ,AS01,9837672606
100,Vessel,,Irvine,CA,92618,,100 Vessel,California,890.0,Street,Residential,Yes,6059,orange                   ,AS01,3520903076
100,Wagon,,Irvine,CA,92618,,100 Wagon,California,1045.0,Street,Residential,Yes,6059,orange                   ,AS01,9095477303
100,Walking Stick,,Irvine,CA,92618,,100 Walking Stick,California,852.0,Street,Residential,Yes,6059,orange                   ,AS01,9063690543
100,Wanderer,,Irvine,CA,92618,,100 Wanderer,California,885.0,Street,Residential,Yes,6059,orange                   ,AS01,6308880854
100,Weathervane,,Irvine,CA,92603,,100 Weathervane,California,4226.0,Street,Residential,Yes,6059,orange                   ,AS01,2675458377
100,Wheatgrass,,Irvine,CA,92618,,100 Wheatgrass,California,3508.0,Street,Residential,Yes,6059,orange                   ,AS01,1205930077
100,Whippoorwill,,Irvine,CA,92618,,100 Whippoorwill,California,3516.0,Street,Residential,Yes,6059,orange                   ,AS01,4440831392
100,White Jasmine,,Irvine,CA,92618,,100 White Jasmine,California,3509.0,Street,Residential,Yes,6059,orange                   ,AS01,3066305366
100,Whiteplume,,Irvine,CA,92618,,100 Whiteplume,California,4802.0,Street,Residential,Yes,6059,orange                   ,AS01,5443302790
100,Wildwood,,Irvine,CA,92604,,100 Wildwood,California,3329.0,Street,Residential,Yes,6059,orange                   ,AS01,7245114600
100,Willowbend,,Irvine,CA,92612,,100 Willowbend,California,2827.0,Street,Residential,Yes,6059,orange                   ,AS01,2865989323
100,Windjammer,,Irvine,CA,92614,,100 Windjammer,California,5426.0,Street,Residential,Yes,6059,orange                   ,AS01,1103711347
100,Yale,Loop,Irvine,CA,92604,,100 E Yale Loop,California,3726.0,Street,Residential,Yes,6059,orange                   ,AS01,8485452810
100,Yale,Loop,Irvine,CA,92604,,100 W Yale Loop,California,3621.0,Street,Residential,Yes,6059,orange                   ,AS01,4542569786
100,Yellow,Pne,Irvine,CA,92618,,100 Yellow Pne,California,8884.0,Street,Residential,Yes,6059,orange                   ,AS01,5616906004
100,Yugen,,Irvine,CA,92618,,100 Yugen,California,1472.0,Street,Residential,Yes,6059,orange                   ,AS01,3482040079
10,Acacia Tree,Ln,Irvine,CA,92612,,10 Acacia Tree Ln,California,2201.0,Street,Residential,Yes,6059,orange                   ,AS01,3990129043
10,Acorn,,Irvine,CA,92604,,10 Acorn,California,3306.0,Street,Residential,Yes,6059,orange                   ,AS01,3476419230
10,Acropolis Aisle,,Irvine,CA,92614,,10 Acropolis Aisle,California,275.0,Street,Residential,Yes,6059,orange                   ,AS01,8550873873
10,Adelante,,Irvine,CA,92614,,10 Adelante,California,5314.0,Street,Residential,Yes,6059,orange                   ,AS01,5641227050
10,Admiral,,Irvine,CA,92604,,10 Admiral,California,1902.0,Street,Residential,Yes,6059,orange                   ,AS01,7144304622
10,Agostino,,Irvine,CA,92614,,10 Agostino,California,8412.0,Street,Residential,Yes,6059,orange                   ,AS01,2392544421
10,Alaris Aisle,,Irvine,CA,92614,,10 Alaris Aisle,California,268.0,Street,Residential,Yes,6059,orange                   ,AS01,3165680525
10,Albany,,Irvine,CA,92604,,10 Albany,California,1903.0,Street,Residential,Yes,6059,orange                   ,AS01,4279720453
10,Alcamo,,Irvine,CA,92614,,10 Alcamo,California,5333.0,Street,Residential,Yes,6059,orange                   ,AS01,5611900689
10,Alcira,,Irvine,CA,92614,,10 Alcira,California,239.0,Street,Residential,Yes,6059,orange                   ,AS01,4459092537
10,Alcoba,,Irvine,CA,92614,,10 Alcoba,California,8424.0,Street,Residential,Yes,6059,orange                   ,AS01,6657068598
10,Alderberry,,Irvine,CA,92604,,10 Alderberry,California,4657.0,Street,Residential,Yes,6059,orange                   ,AS01,2865354311
10,Alderbrook,,Irvine,CA,92604,,10 Alderbrook,California,3641.0,Street,Residential,Yes,6059,orange                   ,AS01,9564649293
10,Aldergrove,,Irvine,CA,92604,,10 Aldergrove,California,3368.0,Street,Residential,Yes,6059,orange                   ,AS01,2247594675
10,Alderwood,,Irvine,CA,92604,,10 Alderwood,California,3367.0,Street,Residential,Yes,6059,orange                   ,AS01,2553693254
10,Alevera,St,Irvine,CA,92618,,10 Alevera St,California,7019.0,Street,Residential,Yes,6059,orange                   ,AS01,2651422597
10,Alexandria,,Irvine,CA,92614,,10 Alexandria,California,228.0,Street,Residential,Yes,6059,orange                   ,AS01,2014226744
10,Alicante Aisle,,Irvine,CA,92614,,10 Alicante Aisle,California,5924.0,Street,Residential,Yes,6059,orange                   ,AS01,6037989473
10,Almador,,Irvine,CA,92614,,10 Almador,California,8401.0,Street,Residential,Yes,6059,orange                   ,AS01,7039967042
10,Almeria,,Irvine,CA,92614,,10 Almeria,California,5347.0,Street,Residential,Yes,6059,orange                   ,AS01,8392437167
10,Almond Tree,Ln,Irvine,CA,92612,,10 Almond Tree Ln,California,2230.0,Street,Residential,Yes,6059,orange                   ,AS01,9077131815
10,Amberleaf,,Irvine,CA,92614,,10 Amberleaf,California,7916.0,Street,Residential,Yes,6059,orange                   ,AS01,5210805201
10,Amberwood,,Irvine,CA,92604,,10 Amberwood,California,3102.0,Street,Residential,Yes,6059,orange                   ,AS01,4132390021
10,Andalucia,,Irvine,CA,92614,,10 Andalucia,California,5393.0,Street,Residential,Yes,6059,orange                   ,AS01,3207977862
10,Angell,St,Irvine,CA,92612,,10 Angell St,California,2121.0,Street,Residential,Yes,6059,orange                   ,AS01,5007230286
10,Antares,,Irvine,CA,92603,,10 Antares,California,3700.0,Street,Residential,Yes,6059,orange                   ,AS01,9279744173
10,Anzio,,Irvine,CA,92614,,10 Anzio,California,7309.0,Street,Residential,Yes,6059,orange                   ,AS01,8234042657
10,Aprilla,,Irvine,CA,92614,,10 Aprilla,California,229.0,Street,Residential,Yes,6059,orange                   ,AS01,4720355639
10,Arboles,,Irvine,CA,92612,,10 Arboles,California,2602.0,Street,Residential,Yes,6059,orange                   ,AS01,9415112177
10,Arborglen,,Irvine,CA,92604,,10 Arborglen,California,3207.0,Street,Residential,Yes,6059,orange                   ,AS01,7373975952
10,Arborside,,Irvine,CA,92603,,10 Arborside,California,110.0,Street,Residential,Yes,6059,orange                   ,AS01,2625979157
10,Arbusto,,Irvine,CA,92606,,10 Arbusto,California,7698.0,Street,Residential,Yes,6059,orange                   ,AS01,5520531442
10,Arese Aisle,,Irvine,CA,92606,,10 Arese Aisle,California,8354.0,Street,Residential,Yes,6059,orange                   ,AS01,1312300648
10,Argent,Cir,Irvine,CA,92604,,10 Argent Cir,California,3109.0,Street,Residential,Yes,6059,orange                   ,AS01,7558210145
10,Aristotle,,Irvine,CA,92603,,10 Aristotle,California,3619.0,Street,Residential,Yes,6059,orange                   ,AS01,9627371622
10,Arizona,,Irvine,CA,92606,,10 Arizona,California,1762.0,Street,Residential,Yes,6059,orange                   ,AS01,7360777068
10,Ascension,,Irvine,CA,92612,,10 Ascension,California,3272.0,Street,Residential,Yes,6059,orange                   ,AS01,5745994877
10,Ash Tree,Ln,Irvine,CA,92612,,10 Ash Tree Ln,California,2225.0,Street,Residential,Yes,6059,orange                   ,AS01,5418906755
10,Ashbrook,,Irvine,CA,92604,,10 Ashbrook,California,3363.0,Street,Residential,Yes,6059,orange                   ,AS01,4604789197
10,Ashford,,Irvine,CA,92618,,10 Ashford,California,3915.0,Street,Residential,Yes,6059,orange                   ,AS01,3737383475
10,Ashwood,,Irvine,CA,92604,,10 Ashwood,California,3328.0,Street,Residential,Yes,6059,orange                   ,AS01,8023925218
10,Aspen Tree,Ln,Irvine,CA,92612,,10 Aspen Tree Ln,California,2202.0,Street,Residential,Yes,6059,orange                   ,AS01,9141596352
10,Austin,,Irvine,CA,92604,,10 Austin,California,2501.0,Street,Residential,Yes,6059,orange                   ,AS01,6541902351
10,Autumn Oak,,Irvine,CA,92604,,10 Autumn Oak,California,3749.0,Street,Residential,Yes,6059,orange                   ,AS01,4003757919
10,Autumnleaf,,Irvine,CA,92614,,10 Autumnleaf,California,7596.0,Street,Residential,Yes,6059,orange                   ,AS01,9423943018
10,Avanzare,,Irvine,CA,92606,,10 Avanzare,California,8919.0,Street,Residential,Yes,6059,orange                   ,AS01,7617579973
10,Avignon,,Irvine,CA,92606,,10 Avignon,California,8893.0,Street,Residential,Yes,6059,orange                   ,AS01,5169345041
10,Badger,Pass,Irvine,CA,92604,,10 Badger Pass,California,2816.0,Street,Residential,Yes,6059,orange                   ,AS01,9836106609
10,Bahia,,Irvine,CA,92614,,10 Bahia,California,5351.0,Street,Residential,Yes,6059,orange                   ,AS01,4132638647
10,Banyan Tree,,Irvine,CA,92612,,10 Banyan Tree,California,2231.0,Street,Residential,Yes,6059,orange                   ,AS01,5253267927
10,Baristo,,Irvine,CA,92612,,10 Baristo,California,2984.0,Street,Residential,Yes,6059,orange                   ,AS01,1816522613
10,Bascom,St,Irvine,CA,92612,,10 Bascom St,California,2122.0,Street,Residential,Yes,6059,orange                   ,AS01,6410886908
10,Bass,,Irvine,CA,92604,,10 Bass,California,3686.0,Street,Residential,Yes,6059,orange                   ,AS01,4337765749
10,Baton Rouge,,Irvine,CA,92604,,10 Baton Rouge,California,1904.0,Street,Residential,Yes,6059,orange                   ,AS01,5540651210
10,Bayberry,Way,Irvine,CA,92612,,10 Bayberry Way,California,2727.0,Street,Residential,Yes,6059,orange                   ,AS01,8594653020
10,Bayfield,,Irvine,CA,92614,,10 Bayfield,California,7907.0,Street,Residential,Yes,6059,orange                   ,AS01,7369858682
10,Bayporte,,Irvine,CA,92614,,10 Bayporte,California,7421.0,Street,Residential,Yes,6059,orange                   ,AS01,3278848820
10,Bayside,,Irvine,CA,92614,,10 Bayside,California,7987.0,Street,Residential,Yes,6059,orange                   ,AS01,3638598262
10,Bayview,,Irvine,CA,92614,,10 Bayview,California,7989.0,Street,Residential,Yes,6059,orange                   ,AS01,3678215414
10,Beechwood,,Irvine,CA,92604,,10 Beechwood,California,4653.0,Street,Residential,Yes,6059,orange                   ,AS01,9572985242
10,Belcanto,,Irvine,CA,92614,,10 Belcanto,California,251.0,Street,Residential,Yes,6059,orange                   ,AS01,7965388950
10,Bellflower,,Irvine,CA,92604,,10 Bellflower,California,2801.0,Street,Residential,Yes,6059,orange                   ,AS01,5122253521
10,Benavente,,Irvine,CA,92606,,10 Benavente,California,8939.0,Street,Residential,Yes,6059,orange                   ,AS01,3880172974
10,Berkeley,,Irvine,CA,92612,,10 Berkeley,California,4610.0,Street,Residential,Yes,6059,orange                   ,AS01,2114404242
10,Bethany,Dr,Irvine,CA,92603,,10 Bethany Dr,California,3520.0,Street,Residential,Yes,6059,orange                   ,AS01,2530895359
10,Bettoni Aisle,,Irvine,CA,92606,,10 Bettoni Aisle,California,8350.0,Street,Residential,Yes,6059,orange                   ,AS01,9704943761
10,Birchwood,,Irvine,CA,92618,,10 Birchwood,California,3946.0,Street,Residential,Yes,6059,orange                   ,AS01,6782133088
10,Bird Wing,,Irvine,CA,92604,,10 Bird Wing,California,1905.0,Street,Residential,Yes,6059,orange                   ,AS01,8689389083
10,Birdsong,,Irvine,CA,92604,,10 Birdsong,California,4500.0,Street,Residential,Yes,6059,orange                   ,AS01,3574316440
10,Black Oak,,Irvine,CA,92604,,10 Black Oak,California,3166.0,Street,Residential,Yes,6059,orange                   ,AS01,3528738890
10,Blackbird,,Irvine,CA,92618,,10 Blackbird,California,3960.0,Street,Residential,Yes,6059,orange                   ,AS01,9254238854
10,Blackstone,,Irvine,CA,92604,,10 Blackstone,California,3244.0,Street,Residential,Yes,6059,orange                   ,AS01,1923183073
10,Blackswan,,Irvine,CA,92604,,10 Blackswan,California,4501.0,Street,Residential,Yes,6059,orange                   ,AS01,5782792960
10,Blanchard,,Irvine,CA,92603,,10 Blanchard,California,3455.0,Street,Residential,Yes,6059,orange                   ,AS01,4508565786
10,Blazing Star,,Irvine,CA,92604,,10 Blazing Star,California,3036.0,Street,Residential,Yes,6059,orange                   ,AS01,6478104363
10,Blessing,,Irvine,CA,92612,,10 Blessing,California,3274.0,Street,Residential,Yes,6059,orange                   ,AS01,5179820331
10,Bloomdale,,Irvine,CA,92614,,10 Bloomdale,California,7531.0,Street,Residential,Yes,6059,orange                   ,AS01,3120489165
10,Blue,Riv,Irvine,CA,92604,,10 Blue Riv,California,3074.0,Street,Residential,Yes,6059,orange                   ,AS01,8534064548
10,Bluebell,,Irvine,CA,92618,,10 Bluebell,California,4064.0,Street,Residential,Yes,6059,orange                   ,AS01,6535865097
10,Bluebird,,Irvine,CA,92604,,10 Bluebird,California,3642.0,Street,Residential,Yes,6059,orange                   ,AS01,1984827038
10,Bluejay,,Irvine,CA,92604,,10 Bluejay,California,3266.0,Street,Residential,Yes,6059,orange                   ,AS01,7110141750
10,Bluff,Vw,Irvine,CA,92603,,10 Bluff Vw,California,3602.0,Street,Residential,Yes,6059,orange                   ,AS01,7410780305
10,Boise,,Irvine,CA,92604,,10 Boise,California,1907.0,Street,Residential,Yes,6059,orange                   ,AS01,2818889514
10,Bormes,,Irvine,CA,92614,,10 Bormes,California,234.0,Street,Residential,Yes,6059,orange                   ,AS01,1787044490
10,Boston,,Irvine,CA,92604,,10 Boston,California,1908.0,Street,Residential,Yes,6059,orange                   ,AS01,5733035850
10,Botanical,,Irvine,CA,92618,,10 Botanical,California,4061.0,Street,Residential,Yes,6059,orange                   ,AS01,3521690368
